Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2436,41,Male,Socks,Clothing,73,Delaware,M,Cyan,Spring,4.4,No,Store Pickup,No,No,15,Venmo,Bi-Weekly
2437,31,Male,Dress,Clothing,54,North Carolina,M,Orange,Winter,4.0,No,Standard,No,No,2,Venmo,Bi-Weekly
2438,58,Female,Gloves,Accessories,39,Iowa,L,Gold,Spring,4.0,No,2-Day Shipping,No,No,1,Bank Transfer,Bi-Weekly
2439,56,Male,Belt,Accessories,59,New Jersey,S,Green,Fall,4.4,No,Express,No,No,25,Credit Card,Monthly
2440,41,Male,Backpack,Accessories,74,South Carolina,M,Gray,Winter,4.0,No,Standard,No,No,15,Debit Card,Monthly
2441,60,Female,Sandals,Footwear,31,Massachusetts,M,Gold,Spring,4.9,No,Express,Yes,Yes,46,Bank Transfer,Monthly
2442,48,Male,Shoes,Footwear,29,Florida,M,Green,Summer,3.1,No,Free Shipping,No,No,11,Debit Card,Weekly
2443,69,Female,Coat,Outerwear,24,Kansas,L,Brown,Summer,4.5,Yes,Next Day Air,Yes,Yes,26,Cash,Bi-Weekly
2444,49,Male,Socks,Clothing,63,Indiana,XL,Brown,Summer,3.0,No,2-Day Shipping,No,No,31,Bank Transfer,Monthly
2445,65,Male,Sunglasses,Accessories,79,Hawaii,M,Turquoise,Summer,3.7,No,Store Pickup,Yes,Yes,44,PayPal,Bi-Weekly
2446,39,Female,Boots,Footwear,35,Colorado,L,Peach,Spring,2.5,No,2-Day Shipping,No,No,30,Cash,Quarterly
2447,24,Male,Shoes,Footwear,51,Arkansas,L,Olive,Summer,3.6,No,2-Day Shipping,Yes,Yes,16,Debit Card,Annually
2448,51,Male,Jeans,Clothing,90,Iowa,M,White,Summer,4.4,No,Store Pickup,No,No,20,Credit Card,Annually
2449,49,Female,Gloves,Accessories,46,Iowa,M,Gray,Summer,3.0,No,Next Day Air,Yes,Yes,31,Bank Transfer,Annually
2450,55,Male,Belt,Accessories,28,Vermont,M,Gold,Spring,3.1,No,Next Day Air,No,No,48,Credit Card,Quarterly
2451,66,Male,Boots,Footwear,87,Arizona,L,Purple,Spring,3.0,No,Next Day Air,No,No,1,Cash,Weekly
2452,42,Male,Gloves,Accessories,78,Massachusetts,M,Silver,Summer,4.3,Yes,Next Day Air,Yes,Yes,27,Debit Card,Weekly
2453,43,Male,Dress,Clothing,21,Texas,L,Teal,Winter,2.9,No,Express,Yes,Yes,50,Cash,Fortnightly
2454,27,Male,Shoes,Footwear,81,Georgia,M,Silver,Fall,2.5,No,Next Day Air,Yes,Yes,47,Credit Card,Quarterly
2455,37,Male,Pants,Clothing,60,Oregon,L,Orange,Winter,3.9,No,Standard,Yes,Yes,20,Venmo,Monthly
2456,19,Female,Pants,Clothing,59,Kentucky,XL,Purple,Spring,2.6,No,2-Day Shipping,No,No,40,Cash,Bi-Weekly
2457,68,Male,Handbag,Accessories,70,Minnesota,L,Indigo,Summer,2.8,No,Free Shipping,Yes,Yes,27,Cash,Annually
2458,31,Male,Belt,Accessories,92,Arizona,M,Indigo,Fall,3.2,No,Express,Yes,Yes,39,Cash,Fortnightly
2459,25,Male,Sunglasses,Accessories,24,Montana,L,Red,Spring,2.8,Yes,Standard,No,No,33,Debit Card,Fortnightly
2460,19,Male,Dress,Clothing,60,Oklahoma,L,Pink,Fall,4.7,No,Express,No,No,27,Cash,Quarterly
2461,69,Male,Blouse,Clothing,84,Alabama,S,Turquoise,Winter,3.1,No,Free Shipping,Yes,Yes,38,Credit Card,Fortnightly
2462,53,Male,Blouse,Clothing,29,New York,S,Gray,Spring,3.0,No,Store Pickup,No,No,19,PayPal,Annually
2463,23,Male,Jewelry,Accessories,98,Mississippi,M,Beige,Spring,2.9,Yes,Free Shipping,Yes,Yes,46,Cash,Annually
2464,65,Male,Coat,Outerwear,89,New Jersey,S,Brown,Spring,2.8,No,Express,No,No,3,PayPal,Quarterly
2465,67,Female,Hoodie,Clothing,96,Iowa,M,Cyan,Spring,3.8,Yes,Free Shipping,Yes,Yes,5,Debit Card,Annually
2466,54,Female,Shirt,Clothing,97,Missouri,M,Beige,Fall,3.8,No,Free Shipping,No,No,28,Cash,Quarterly
2467,46,Female,Coat,Outerwear,98,South Carolina,M,Green,Fall,4.5,Yes,Standard,No,No,34,Debit Card,Weekly
2468,59,Male,Boots,Footwear,47,South Dakota,S,Pink,Spring,3.4,No,Free Shipping,No,No,49,Bank Transfer,Weekly
2469,38,Female,Dress,Clothing,62,South Carolina,M,Yellow,Spring,4.3,No,Free Shipping,No,No,44,PayPal,Monthly
2470,48,Male,Sweater,Clothing,92,Louisiana,L,Peach,Spring,3.1,No,Standard,No,No,23,Debit Card,Quarterly
2471,33,Male,Scarf,Accessories,37,Maryland,S,Silver,Fall,4.0,No,Free Shipping,Yes,Yes,50,Credit Card,Annually
2472,56,Male,Blouse,Clothing,40,California,M,Gold,Fall,4.0,No,Next Day Air,No,No,1,PayPal,Bi-Weekly
2473,58,Male,Dress,Clothing,34,Rhode Island,L,White,Winter,2.8,No,Express,Yes,Yes,3,Credit Card,Annually
2474,39,Female,Pants,Clothing,43,California,M,Lavender,Summer,4.0,No,Standard,No,No,20,PayPal,Quarterly
2475,21,Female,Hat,Accessories,60,Minnesota,M,Pink,Fall,2.5,No,Standard,Yes,Yes,29,Bank Transfer,Annually
2476,47,Male,Sandals,Footwear,37,Nevada,M,Violet,Summer,3.2,Yes,Express,No,No,31,Venmo,Weekly
2477,28,Male,Dress,Clothing,85,Colorado,XL,Green,Fall,4.8,No,Store Pickup,No,No,45,Bank Transfer,Bi-Weekly
2478,70,Male,Socks,Clothing,67,Indiana,M,Silver,Fall,4.9,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly
2479,43,Male,Backpack,Accessories,96,Nevada,M,Purple,Fall,4.3,No,Express,Yes,Yes,3,PayPal,Weekly
2480,29,Male,Backpack,Accessories,72,Missouri,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,36,Bank Transfer,Bi-Weekly
2481,56,Male,Boots,Footwear,75,Delaware,S,Yellow,Summer,3.1,No,Free Shipping,No,No,26,Credit Card,Weekly
2482,28,Male,Dress,Clothing,23,Maine,S,Cyan,Summer,5.0,Yes,Free Shipping,No,No,29,Credit Card,Annually
2483,58,Male,Sandals,Footwear,76,Tennessee,M,Teal,Spring,3.0,No,Express,Yes,Yes,29,Credit Card,Monthly
2484,62,Male,Backpack,Accessories,99,Maine,S,Gray,Fall,2.5,Yes,Free Shipping,Yes,Yes,35,PayPal,Annually
2485,41,Male,Coat,Outerwear,57,Tennessee,L,Green,Winter,4.7,Yes,2-Day Shipping,No,No,4,Venmo,Every 3 Months
2486,30,Male,Shoes,Footwear,92,Vermont,L,Orange,Fall,3.0,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Weekly
2487,37,Male,Sandals,Footwear,88,Alaska,XL,Magenta,Spring,4.2,No,Express,No,No,3,Cash,Annually
2488,69,Male,Hat,Accessories,64,Iowa,M,Pink,Summer,3.5,No,Free Shipping,Yes,Yes,48,Venmo,Every 3 Months
2489,58,Male,Backpack,Accessories,43,South Dakota,XL,Gold,Summer,5.0,No,Store Pickup,No,No,1,Debit Card,Annually
2490,53,Male,Boots,Footwear,82,Nebraska,M,Turquoise,Winter,3.7,No,Standard,Yes,Yes,23,Bank Transfer,Every 3 Months
2491,19,Male,Gloves,Accessories,35,Colorado,M,Orange,Fall,4.9,No,Free Shipping,Yes,Yes,5,Debit Card,Quarterly
2492,27,Male,Shoes,Footwear,72,Hawaii,S,Black,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Quarterly
2493,26,Male,Blouse,Clothing,42,Massachusetts,S,Silver,Winter,4.3,No,Store Pickup,Yes,Yes,12,Debit Card,Quarterly
2494,21,Female,Pants,Clothing,62,Alabama,L,Black,Summer,4.1,No,Next Day Air,Yes,Yes,22,Debit Card,Monthly
2495,39,Female,Backpack,Accessories,36,Florida,L,Orange,Summer,2.7,No,Free Shipping,No,No,4,Credit Card,Weekly
2496,26,Male,Jeans,Clothing,66,Oregon,XL,Indigo,Spring,4.4,No,Free Shipping,No,No,22,PayPal,Every 3 Months
2497,64,Male,Dress,Clothing,89,Arkansas,L,Gold,Fall,3.3,No,Free Shipping,No,No,15,Credit Card,Monthly
2498,64,Male,Jacket,Outerwear,69,Delaware,M,Gray,Fall,4.3,No,Free Shipping,No,No,33,Venmo,Bi-Weekly
2499,38,Female,Sneakers,Footwear,64,West Virginia,L,Purple,Spring,4.1,No,Express,Yes,Yes,24,Bank Transfer,Quarterly
2500,28,Female,Sweater,Clothing,20,Hawaii,M,Pink,Summer,4.2,No,Store Pickup,No,No,13,Debit Card,Annually
2501,27,Male,Jacket,Outerwear,38,New York,M,Cyan,Fall,3.7,Yes,Free Shipping,Yes,Yes,49,PayPal,Weekly
2502,19,Male,Hat,Accessories,80,New York,S,Peach,Summer,5.0,No,2-Day Shipping,Yes,Yes,30,PayPal,Monthly
2503,51,Male,Dress,Clothing,31,South Dakota,M,Orange,Fall,3.1,No,Express,Yes,Yes,4,Bank Transfer,Annually
2504,39,Male,Skirt,Clothing,82,Oklahoma,M,Orange,Fall,3.2,Yes,Standard,Yes,Yes,29,Venmo,Every 3 Months
2505,60,Male,Dress,Clothing,26,Illinois,XL,Violet,Winter,4.3,No,Express,No,No,36,Cash,Weekly
2506,32,Male,Jewelry,Accessories,69,Alabama,S,Teal,Winter,3.2,No,Next Day Air,No,No,7,Venmo,Every 3 Months
2507,49,Male,Hat,Accessories,51,Florida,L,Black,Summer,4.9,No,Free Shipping,No,No,30,Cash,Weekly
2508,48,Male,Handbag,Accessories,80,Texas,M,Purple,Summer,3.0,Yes,Store Pickup,Yes,Yes,28,Credit Card,Fortnightly
2509,59,Male,Shorts,Clothing,96,Delaware,M,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,5,Venmo,Annually
2510,59,Female,Handbag,Accessories,43,Tennessee,L,Pink,Spring,4.7,No,Free Shipping,Yes,Yes,17,Credit Card,Quarterly
2511,48,Male,Shorts,Clothing,66,Louisiana,L,White,Summer,4.5,Yes,Free Shipping,Yes,Yes,11,Debit Card,Monthly
2512,68,Male,Pants,Clothing,47,Mississippi,M,Black,Fall,4.3,Yes,Express,No,No,7,Venmo,Bi-Weekly
2513,43,Male,Gloves,Accessories,31,New Hampshire,XL,White,Spring,3.6,No,Store Pickup,No,No,1,Venmo,Quarterly
2514,46,Male,Gloves,Accessories,21,Alaska,XL,Gray,Spring,4.3,Yes,Store Pickup,No,No,13,Debit Card,Quarterly
2515,37,Male,Boots,Footwear,57,Ohio,M,Violet,Spring,4.1,No,Standard,No,No,7,Credit Card,Every 3 Months
2516,38,Male,Sweater,Clothing,64,Hawaii,M,Teal,Winter,2.8,No,Next Day Air,No,No,8,Bank Transfer,Monthly
2517,58,Female,Sweater,Clothing,98,Hawaii,L,Silver,Fall,4.8,No,2-Day Shipping,Yes,Yes,23,Cash,Monthly
2518,42,Male,Jeans,Clothing,43,Maryland,L,Gray,Spring,2.7,No,Express,Yes,Yes,30,Debit Card,Quarterly
2519,62,Male,Sandals,Footwear,84,New York,M,Red,Spring,4.6,No,Express,Yes,Yes,34,Debit Card,Bi-Weekly
2520,48,Female,Backpack,Accessories,34,Hawaii,M,Lavender,Winter,3.2,No,Express,No,No,23,Venmo,Annually
2521,25,Female,Pants,Clothing,23,Montana,L,Lavender,Winter,3.9,Yes,Store Pickup,No,No,7,PayPal,Every 3 Months
2522,46,Female,Sneakers,Footwear,72,South Dakota,L,Cyan,Winter,4.9,No,Next Day Air,No,No,25,Credit Card,Quarterly
2523,61,Male,Skirt,Clothing,43,Montana,M,Magenta,Fall,3.2,No,Free Shipping,No,No,25,Cash,Weekly
2524,57,Male,Sneakers,Footwear,47,West Virginia,M,Cyan,Fall,3.1,No,Next Day Air,No,No,34,Bank Transfer,Every 3 Months
2525,32,Male,Blouse,Clothing,84,Florida,M,Peach,Fall,2.9,Yes,Standard,No,No,38,Cash,Fortnightly
2526,50,Male,Shorts,Clothing,24,South Dakota,L,Cyan,Summer,4.2,No,Standard,No,No,2,Debit Card,Fortnightly
2527,49,Male,Gloves,Accessories,20,Hawaii,S,Peach,Winter,4.1,No,Standard,No,No,4,Bank Transfer,Monthly
2528,19,Female,Scarf,Accessories,70,New Jersey,L,Beige,Summer,3.8,Yes,Free Shipping,Yes,Yes,22,Debit Card,Annually
2529,42,Male,Socks,Clothing,32,Indiana,M,Teal,Fall,3.4,No,Free Shipping,No,No,48,Credit Card,Weekly
2530,70,Female,Belt,Accessories,81,Wyoming,M,Beige,Spring,4.5,Yes,Express,No,No,3,Bank Transfer,Annually
2531,28,Male,Jeans,Clothing,55,Mississippi,M,Teal,Fall,3.4,Yes,Express,Yes,Yes,7,Cash,Quarterly
2532,36,Male,Pants,Clothing,82,Missouri,M,Gray,Winter,4.4,No,Next Day Air,Yes,Yes,26,PayPal,Monthly
2533,27,Male,Pants,Clothing,80,Tennessee,L,Brown,Fall,3.7,No,Free Shipping,Yes,Yes,24,Debit Card,Quarterly
2534,70,Male,Hat,Accessories,48,Idaho,S,Gray,Fall,4.1,Yes,Free Shipping,Yes,Yes,11,Debit Card,Fortnightly
2535,43,Male,Sunglasses,Accessories,73,Missouri,M,Yellow,Spring,2.9,No,Express,Yes,Yes,35,Venmo,Bi-Weekly
2536,29,Male,Gloves,Accessories,35,Indiana,M,Cyan,Spring,4.8,No,Standard,Yes,Yes,27,PayPal,Quarterly
2537,55,Male,Scarf,Accessories,51,New York,M,Maroon,Spring,4.8,No,Next Day Air,No,No,5,Cash,Monthly
2538,69,Male,Jeans,Clothing,88,California,L,Peach,Summer,3.3,No,Next Day Air,No,No,4,Credit Card,Weekly
2539,34,Female,Handbag,Accessories,74,Wyoming,M,White,Fall,3.2,No,Free Shipping,No,No,32,Debit Card,Bi-Weekly
2540,26,Female,Jewelry,Accessories,39,Florida,M,Pink,Summer,4.6,Yes,Store Pickup,Yes,Yes,8,Venmo,Every 3 Months
2541,27,Male,Coat,Outerwear,55,Maine,L,Gold,Winter,3.1,No,Free Shipping,Yes,Yes,38,Bank Transfer,Bi-Weekly
2542,43,Male,Dress,Clothing,53,California,M,Green,Summer,2.8,No,Express,Yes,Yes,38,Credit Card,Quarterly
2543,57,Male,Hat,Accessories,59,Florida,XL,Turquoise,Fall,4.9,No,Express,Yes,Yes,44,Cash,Fortnightly
2544,37,Male,Coat,Outerwear,33,Maryland,S,Orange,Winter,3.2,No,Free Shipping,No,No,47,Venmo,Fortnightly
2545,33,Male,Dress,Clothing,71,North Carolina,S,Red,Spring,3.3,No,Store Pickup,No,No,26,Venmo,Annually
2546,34,Male,Jewelry,Accessories,27,Oregon,L,White,Summer,3.4,No,Next Day Air,Yes,Yes,27,PayPal,Weekly
2547,47,Male,Coat,Outerwear,90,Nebraska,S,Purple,Winter,3.5,No,Standard,No,No,28,Credit Card,Bi-Weekly
2548,33,Male,Hat,Accessories,30,Hawaii,L,Turquoise,Fall,3.0,No,Store Pickup,Yes,Yes,7,PayPal,Quarterly
2549,19,Male,Shoes,Footwear,21,Alabama,L,White,Summer,3.0,No,Free Shipping,Yes,Yes,24,PayPal,Bi-Weekly
2550,52,Male,Shoes,Footwear,84,New Hampshire,M,Red,Winter,2.7,No,Standard,No,No,3,Bank Transfer,Fortnightly
2551,59,Female,Shoes,Footwear,68,Illinois,M,White,Winter,4.9,No,Express,No,No,17,Debit Card,Annually
2552,30,Male,Dress,Clothing,86,Rhode Island,M,Green,Fall,2.7,No,Standard,Yes,Yes,22,Venmo,Annually
2553,69,Male,Jewelry,Accessories,85,Iowa,M,Brown,Winter,3.7,No,Next Day Air,Yes,Yes,38,Bank Transfer,Fortnightly
2554,24,Male,Sunglasses,Accessories,69,Kentucky,S,Orange,Winter,2.6,No,2-Day Shipping,No,No,33,Venmo,Bi-Weekly
2555,28,Male,Hoodie,Clothing,50,New Hampshire,M,Yellow,Winter,4.3,No,Free Shipping,No,No,22,Venmo,Fortnightly
2556,50,Male,Boots,Footwear,49,New Jersey,M,Gray,Summer,2.5,No,Standard,Yes,Yes,23,Debit Card,Fortnightly
2557,36,Female,Scarf,Accessories,20,New Jersey,M,Red,Winter,2.6,No,Store Pickup,No,No,29,Venmo,Quarterly
2558,44,Male,Socks,Clothing,22,Vermont,L,Gray,Spring,2.5,Yes,2-Day Shipping,No,No,44,Venmo,Monthly
2559,56,Male,Coat,Outerwear,26,New Hampshire,L,Red,Summer,2.8,No,Next Day Air,No,No,25,Venmo,Weekly
2560,38,Male,Shirt,Clothing,39,Arkansas,M,Yellow,Summer,3.6,No,2-Day Shipping,Yes,Yes,31,Debit Card,Annually
2561,61,Male,Skirt,Clothing,48,Utah,M,Charcoal,Fall,3.0,No,Next Day Air,No,No,10,Cash,Monthly
2562,38,Male,Pants,Clothing,60,Maryland,XL,Gold,Fall,2.6,No,Next Day Air,No,No,12,Credit Card,Bi-Weekly
2563,25,Male,Hat,Accessories,99,Massachusetts,M,Magenta,Winter,2.7,No,Express,No,No,46,Credit Card,Bi-Weekly
2564,68,Male,Socks,Clothing,60,Nevada,S,Black,Summer,4.2,No,Standard,Yes,Yes,25,Debit Card,Monthly
2565,42,Female,Boots,Footwear,79,Louisiana,M,Beige,Winter,4.2,No,Next Day Air,No,No,40,Venmo,Bi-Weekly
2566,39,Male,Belt,Accessories,65,North Carolina,M,Turquoise,Winter,3.4,No,Store Pickup,Yes,Yes,1,Venmo,Monthly
2567,36,Male,Shirt,Clothing,89,Idaho,M,Beige,Summer,4.6,No,Standard,No,No,19,Debit Card,Bi-Weekly
2568,27,Male,Socks,Clothing,100,Alaska,L,Teal,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,23,Credit Card,Quarterly
2569,24,Male,Shorts,Clothing,42,Alaska,S,Pink,Spring,2.7,No,Free Shipping,No,No,8,Debit Card,Every 3 Months
2570,35,Male,Dress,Clothing,68,Maryland,S,Teal,Spring,4.5,No,2-Day Shipping,No,No,16,Bank Transfer,Quarterly
2571,48,Male,Jacket,Outerwear,60,New Hampshire,M,Peach,Fall,2.6,No,Standard,No,No,28,PayPal,Weekly
2572,39,Female,Sandals,Footwear,24,Arkansas,M,Brown,Fall,4.5,No,Free Shipping,Yes,Yes,47,Bank Transfer,Weekly
2573,37,Male,Coat,Outerwear,67,Delaware,S,Cyan,Spring,4.5,No,Next Day Air,Yes,Yes,33,Credit Card,Monthly
2574,54,Male,Backpack,Accessories,83,Nebraska,M,Green,Summer,3.7,No,Free Shipping,Yes,Yes,46,Cash,Bi-Weekly
2575,25,Male,Gloves,Accessories,81,Tennessee,S,Purple,Winter,3.2,No,Express,No,No,9,Credit Card,Annually
2576,26,Male,Sandals,Footwear,66,Arizona,M,Charcoal,Winter,3.7,No,Store Pickup,No,No,29,Venmo,Every 3 Months
2577,41,Male,Jacket,Outerwear,28,Iowa,XL,Lavender,Spring,4.2,No,Express,Yes,Yes,49,Cash,Monthly
2578,61,Female,Jeans,Clothing,21,New Jersey,L,Lavender,Spring,4.6,No,Free Shipping,No,No,33,PayPal,Fortnightly
2579,44,Male,Boots,Footwear,38,Nebraska,M,Maroon,Spring,2.8,No,Next Day Air,Yes,Yes,21,Cash,Fortnightly
2580,57,Male,Handbag,Accessories,47,South Carolina,XL,Pink,Spring,2.8,No,Next Day Air,No,No,45,Credit Card,Weekly
2581,56,Male,Jewelry,Accessories,71,Florida,XL,Orange,Summer,2.7,No,Standard,No,No,11,Credit Card,Monthly
2582,35,Male,Hoodie,Clothing,80,North Dakota,M,White,Winter,2.7,No,Express,Yes,Yes,20,Bank Transfer,Quarterly
2583,64,Male,Skirt,Clothing,85,Indiana,S,Turquoise,Spring,4.4,No,Next Day Air,Yes,Yes,43,Debit Card,Monthly
2584,25,Male,Jacket,Outerwear,37,Nevada,L,White,Fall,4.3,No,Free Shipping,Yes,Yes,43,Venmo,Annually
2585,22,Female,Coat,Outerwear,40,Ohio,M,Orange,Winter,5.0,No,Next Day Air,No,No,4,Bank Transfer,Quarterly
2586,26,Female,Sweater,Clothing,35,Vermont,M,Charcoal,Summer,2.8,No,Next Day Air,No,No,20,Cash,Monthly
2587,28,Male,Shoes,Footwear,72,Minnesota,S,Cyan,Spring,4.9,No,2-Day Shipping,Yes,Yes,7,PayPal,Monthly
2588,43,Female,Sandals,Footwear,89,Maryland,M,Green,Winter,2.8,No,Store Pickup,Yes,Yes,38,Cash,Fortnightly
2589,57,Female,Gloves,Accessories,59,Illinois,XL,Olive,Summer,3.2,No,Next Day Air,Yes,Yes,43,Debit Card,Monthly
2590,42,Male,Jewelry,Accessories,43,Minnesota,M,Yellow,Spring,4.0,No,Store Pickup,No,No,30,Credit Card,Bi-Weekly
2591,59,Female,Scarf,Accessories,100,Alabama,S,Purple,Summer,3.3,Yes,Store Pickup,No,No,25,Bank Transfer,Monthly
2592,55,Female,Sweater,Clothing,76,Georgia,M,Yellow,Winter,3.7,No,Next Day Air,No,No,30,Credit Card,Every 3 Months
2593,54,Female,Scarf,Accessories,98,Florida,L,Indigo,Fall,4.8,No,2-Day Shipping,Yes,Yes,37,PayPal,Annually
2594,22,Female,Dress,Clothing,60,Maryland,S,Black,Winter,4.5,No,Standard,Yes,Yes,34,Cash,Every 3 Months
2595,28,Female,Boots,Footwear,60,Alabama,L,Gold,Spring,2.8,No,Next Day Air,No,No,8,PayPal,Fortnightly
2596,31,Male,Shirt,Clothing,41,South Carolina,XL,Silver,Fall,2.9,No,Next Day Air,No,No,28,Credit Card,Bi-Weekly
2597,61,Male,Jacket,Outerwear,32,Georgia,L,Brown,Fall,2.6,No,Express,No,No,39,Bank Transfer,Every 3 Months
2598,44,Male,Shirt,Clothing,58,Alabama,M,Magenta,Spring,4.1,Yes,Free Shipping,No,No,6,PayPal,Bi-Weekly
2599,29,Male,Blouse,Clothing,98,Colorado,L,Olive,Summer,3.1,No,Free Shipping,Yes,Yes,5,Venmo,Monthly
2600,63,Male,Jeans,Clothing,92,Alaska,L,Purple,Summer,3.2,No,Next Day Air,No,No,42,Cash,Quarterly
2601,37,Female,Jewelry,Accessories,94,Missouri,M,Turquoise,Summer,4.6,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly
2602,62,Female,Dress,Clothing,62,Minnesota,M,Red,Spring,3.4,Yes,Express,Yes,Yes,18,Venmo,Weekly
2603,32,Male,Boots,Footwear,55,Maryland,L,Black,Winter,3.2,No,Express,Yes,Yes,20,PayPal,Monthly
2604,62,Female,Hoodie,Clothing,72,South Dakota,M,Violet,Summer,3.9,Yes,Standard,Yes,Yes,4,Venmo,Every 3 Months
2605,34,Female,Boots,Footwear,79,Ohio,M,Purple,Winter,2.8,Yes,Next Day Air,Yes,Yes,43,Cash,Quarterly
2606,21,Male,Shirt,Clothing,97,Kentucky,M,Black,Winter,3.6,No,Standard,Yes,Yes,29,Credit Card,Monthly
2607,39,Male,Handbag,Accessories,55,Wyoming,M,Charcoal,Winter,4.9,No,Next Day Air,Yes,Yes,30,Cash,Annually
2608,49,Female,Boots,Footwear,84,Idaho,L,Black,Spring,2.9,No,2-Day Shipping,No,No,32,Bank Transfer,Monthly
2609,38,Male,Handbag,Accessories,25,Kansas,M,Cyan,Spring,4.8,No,Free Shipping,Yes,Yes,15,Credit Card,Weekly
2610,48,Male,Jeans,Clothing,58,Oklahoma,M,Orange,Spring,3.2,Yes,Standard,Yes,Yes,9,Venmo,Every 3 Months
2611,44,Male,Jeans,Clothing,81,Alabama,S,Black,Summer,3.4,Yes,Free Shipping,Yes,Yes,37,Venmo,Weekly
2612,34,Male,Jacket,Outerwear,69,Texas,S,Magenta,Winter,4.1,No,Next Day Air,No,No,13,PayPal,Monthly
2613,26,Female,Sneakers,Footwear,29,South Carolina,L,Silver,Winter,4.8,Yes,Free Shipping,No,No,49,Cash,Bi-Weekly
2614,41,Male,Jacket,Outerwear,38,Arkansas,M,Violet,Spring,3.7,No,Express,No,No,11,Credit Card,Bi-Weekly
2615,40,Female,Boots,Footwear,54,Louisiana,L,Gray,Spring,4.2,Yes,Store Pickup,Yes,Yes,14,Bank Transfer,Monthly
2616,47,Male,Skirt,Clothing,24,North Carolina,M,Pink,Winter,2.8,No,Next Day Air,No,No,48,Venmo,Quarterly
2617,60,Female,Shorts,Clothing,72,Minnesota,XL,White,Winter,4.0,No,2-Day Shipping,Yes,Yes,5,Credit Card,Bi-Weekly
2618,48,Male,Gloves,Accessories,90,New York,M,Magenta,Winter,4.7,No,Next Day Air,Yes,Yes,38,Venmo,Monthly
2619,37,Male,Sunglasses,Accessories,64,West Virginia,S,Orange,Spring,4.0,No,Express,Yes,Yes,41,Bank Transfer,Weekly
2620,27,Male,Blouse,Clothing,90,Iowa,L,Olive,Winter,4.9,No,Express,Yes,Yes,17,Credit Card,Weekly
2621,64,Female,Dress,Clothing,36,Kansas,S,Brown,Fall,4.2,Yes,Store Pickup,Yes,Yes,30,Cash,Fortnightly
2622,19,Male,Dress,Clothing,77,Missouri,M,Gold,Winter,3.8,No,2-Day Shipping,No,No,35,PayPal,Quarterly
2623,54,Male,Shoes,Footwear,78,Kentucky,XL,Violet,Spring,4.9,Yes,Free Shipping,No,No,23,Cash,Annually
2624,23,Male,Boots,Footwear,49,Georgia,S,Silver,Summer,4.5,No,Next Day Air,No,No,35,Credit Card,Every 3 Months
2625,23,Female,Handbag,Accessories,48,Maryland,M,Green,Fall,3.2,No,Store Pickup,Yes,Yes,25,PayPal,Monthly
2626,47,Male,Sweater,Clothing,55,Tennessee,L,Magenta,Spring,4.8,No,Store Pickup,No,No,10,PayPal,Weekly
2627,42,Female,Belt,Accessories,53,Texas,S,Indigo,Summer,4.1,No,2-Day Shipping,No,No,21,Credit Card,Bi-Weekly
2628,41,Male,Hoodie,Clothing,35,Rhode Island,M,Black,Spring,2.6,Yes,Store Pickup,No,No,49,Venmo,Quarterly
2629,34,Male,Jacket,Outerwear,91,Ohio,S,Indigo,Winter,4.8,No,Next Day Air,Yes,Yes,30,Credit Card,Annually
2630,53,Male,Backpack,Accessories,24,Oregon,L,Gold,Spring,2.6,No,Free Shipping,No,No,48,Debit Card,Every 3 Months
2631,26,Male,Belt,Accessories,88,South Dakota,L,Pink,Spring,4.4,Yes,Express,No,No,32,PayPal,Monthly
2632,21,Female,Hoodie,Clothing,24,Wyoming,M,Orange,Winter,3.1,No,Next Day Air,Yes,Yes,18,PayPal,Annually
2633,23,Male,Scarf,Accessories,62,Oregon,M,Maroon,Spring,4.0,Yes,Next Day Air,No,No,5,PayPal,Annually
2634,37,Male,Socks,Clothing,81,Rhode Island,S,Cyan,Winter,2.8,No,Express,Yes,Yes,25,PayPal,Annually
2635,61,Male,Sweater,Clothing,66,Iowa,L,Magenta,Fall,3.9,No,Store Pickup,Yes,Yes,14,Bank Transfer,Every 3 Months
2636,18,Male,Pants,Clothing,26,Vermont,L,White,Winter,4.2,No,Store Pickup,No,No,50,Cash,Monthly
2637,55,Male,Backpack,Accessories,53,Louisiana,S,White,Winter,4.4,No,Next Day Air,No,No,41,Credit Card,Quarterly
2638,70,Female,Sandals,Footwear,24,North Carolina,L,Turquoise,Summer,4.3,No,Free Shipping,No,No,39,Debit Card,Annually
2639,37,Male,Backpack,Accessories,58,Arizona,M,Pink,Fall,4.9,No,Standard,Yes,Yes,3,Credit Card,Bi-Weekly
2640,23,Male,Sunglasses,Accessories,28,Wyoming,S,Violet,Summer,4.0,No,2-Day Shipping,Yes,Yes,38,Credit Card,Fortnightly
