customer_id,age,gender,item_purchased,category,purchase_amount_usd,state,size,color,season,satisfaction_score,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,observed_category,estimated_total_purchases,observed_promo_usage,frequency_proxy_days,gross_amount,discount_amount,estimated_cogs_40,net_margin_contribution,margin_cogs_30,margin_cogs_50,loyalty_def_A_behavioral,loyalty_def_B_organic_margin,strategic_segment
1767,56,Male,Sweater,Clothing,43,Hawaii,M,Yellow,Summer,3.0,No,2-Day Shipping,Yes,Yes,31,Venmo,Every 3 Months,Clothing,32,1,90,53.75,10.75,21.5,16.5,21.88,11.12,False,False,3. Promo-Using Repeat
1768,36,Male,Shoes,Footwear,30,Florida,L,Lavender,Fall,3.2,No,Free Shipping,No,No,10,Bank Transfer,Every 3 Months,Footwear,11,0,90,30.0,0.0,12.0,13.0,16.0,10.0,False,False,4. Mid-Tier Core
1769,38,Male,Backpack,Accessories,91,Iowa,S,Yellow,Summer,4.2,No,Express,Yes,Yes,37,Debit Card,Monthly,Accessories,38,1,30,113.75,22.75,45.5,40.5,51.88,29.12,True,False,2. High Spend Bargain Hunter
1770,54,Male,Jacket,Outerwear,37,Indiana,M,Violet,Summer,4.1,No,Next Day Air,No,No,29,Bank Transfer,Fortnightly,Outerwear,30,0,14,37.0,0.0,14.8,17.2,20.9,13.5,False,False,4. Mid-Tier Core
1771,40,Male,Jacket,Outerwear,75,Delaware,XL,Gold,Fall,3.2,Yes,Next Day Air,No,No,21,Credit Card,Every 3 Months,Outerwear,22,0,90,75.0,0.0,30.0,40.0,47.5,32.5,False,True,1. High Value Organic
1772,22,Male,Pants,Clothing,37,Kentucky,M,Olive,Winter,3.6,No,Standard,Yes,Yes,21,Credit Card,Weekly,Clothing,22,1,7,46.25,9.25,18.5,13.5,18.12,8.88,False,False,3. Promo-Using Repeat
1773,42,Male,Hoodie,Clothing,43,New York,L,Violet,Fall,3.8,No,Standard,Yes,Yes,8,PayPal,Monthly,Clothing,9,1,30,53.75,10.75,21.5,16.5,21.88,11.12,False,False,3. Promo-Using Repeat
1774,57,Female,Jeans,Clothing,36,Hawaii,L,Red,Winter,3.8,No,Next Day Air,No,No,15,Bank Transfer,Monthly,Clothing,16,0,30,36.0,0.0,14.4,16.6,20.2,13.0,False,False,4. Mid-Tier Core
1775,48,Male,Hat,Accessories,25,California,M,Peach,Spring,4.2,No,2-Day Shipping,No,No,13,Credit Card,Annually,Accessories,14,0,365,25.0,0.0,10.0,10.0,12.5,7.5,False,False,4. Mid-Tier Core
1776,66,Male,Handbag,Accessories,50,Oklahoma,L,Lavender,Fall,4.5,No,2-Day Shipping,Yes,Yes,3,Credit Card,Annually,Accessories,4,1,365,62.5,12.5,25.0,20.0,26.25,13.75,False,False,3. Promo-Using Repeat
1777,47,Female,Shorts,Clothing,50,Louisiana,S,Red,Winter,2.9,Yes,Next Day Air,No,No,42,PayPal,Bi-Weekly,Clothing,43,0,14,50.0,0.0,20.0,25.0,30.0,20.0,False,False,4. Mid-Tier Core
1778,62,Female,Shirt,Clothing,92,Georgia,S,White,Spring,3.5,Yes,Next Day Air,No,No,37,Cash,Fortnightly,Clothing,38,0,14,92.0,0.0,36.8,50.2,59.4,41.0,True,True,1. High Value Organic
1779,60,Female,Dress,Clothing,97,Indiana,M,White,Spring,3.4,Yes,Express,Yes,Yes,18,Debit Card,Every 3 Months,Clothing,19,1,90,121.25,24.25,48.5,43.5,55.62,31.38,False,False,2. High Spend Bargain Hunter
1780,35,Female,Sandals,Footwear,53,Arizona,M,Orange,Spring,4.1,Yes,Store Pickup,Yes,Yes,39,PayPal,Quarterly,Footwear,40,1,90,66.25,13.25,26.5,21.5,28.12,14.88,False,False,3. Promo-Using Repeat
1781,20,Male,Hat,Accessories,41,Rhode Island,M,Orange,Fall,2.6,No,Standard,Yes,Yes,16,PayPal,Quarterly,Accessories,17,1,90,51.25,10.25,20.5,15.5,20.62,10.38,False,False,3. Promo-Using Repeat
1782,22,Male,Sneakers,Footwear,36,Louisiana,L,Gold,Fall,4.8,No,Free Shipping,No,No,3,Bank Transfer,Fortnightly,Footwear,4,0,14,36.0,0.0,14.4,16.6,20.2,13.0,False,False,4. Mid-Tier Core
1783,21,Male,Dress,Clothing,38,Arkansas,S,Purple,Spring,3.7,No,Free Shipping,No,No,12,Bank Transfer,Every 3 Months,Clothing,13,0,90,38.0,0.0,15.2,17.8,21.6,14.0,False,False,4. Mid-Tier Core
1784,59,Female,Socks,Clothing,46,Wyoming,M,Gray,Winter,4.6,No,Express,No,No,37,Debit Card,Bi-Weekly,Clothing,38,0,14,46.0,0.0,18.4,22.6,27.2,18.0,False,False,4. Mid-Tier Core
1785,37,Male,Coat,Outerwear,64,Maine,M,Beige,Winter,3.3,Yes,Free Shipping,No,No,43,Cash,Annually,Outerwear,44,0,365,64.0,0.0,25.6,33.4,39.8,27.0,False,False,1. High Value Organic
1786,63,Female,Backpack,Accessories,37,Alabama,S,Maroon,Fall,2.6,Yes,Next Day Air,No,No,31,Venmo,Weekly,Accessories,32,0,7,37.0,0.0,14.8,17.2,20.9,13.5,False,False,4. Mid-Tier Core
1787,22,Male,Belt,Accessories,85,North Carolina,M,Magenta,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,49,Cash,Monthly,Accessories,50,1,30,106.25,21.25,42.5,37.5,48.12,26.88,True,False,2. High Spend Bargain Hunter
1788,50,Female,Sneakers,Footwear,52,Tennessee,M,White,Spring,4.2,No,Next Day Air,Yes,Yes,35,Cash,Quarterly,Footwear,36,1,90,65.0,13.0,26.0,21.0,27.5,14.5,False,False,3. Promo-Using Repeat
1789,40,Male,Shoes,Footwear,51,Alabama,L,Peach,Fall,4.4,No,2-Day Shipping,Yes,Yes,48,Bank Transfer,Annually,Footwear,49,1,365,63.75,12.75,25.5,20.5,26.88,14.12,False,False,3. Promo-Using Repeat
1790,46,Female,Sweater,Clothing,92,Montana,M,Cyan,Winter,4.8,No,Express,Yes,Yes,12,Venmo,Weekly,Clothing,13,1,7,115.0,23.0,46.0,41.0,52.5,29.5,False,False,2. High Spend Bargain Hunter
1791,65,Female,Jacket,Outerwear,42,Indiana,L,Teal,Winter,2.6,No,2-Day Shipping,No,No,48,PayPal,Weekly,Outerwear,49,0,7,42.0,0.0,16.8,20.2,24.4,16.0,False,False,4. Mid-Tier Core
1792,19,Male,Pants,Clothing,76,Illinois,M,Violet,Spring,2.8,No,Store Pickup,No,No,31,Venmo,Monthly,Clothing,32,0,30,76.0,0.0,30.4,40.6,48.2,33.0,False,True,1. High Value Organic
1793,46,Male,Sandals,Footwear,69,Utah,M,Maroon,Winter,4.2,Yes,Standard,No,No,24,Cash,Monthly,Footwear,25,0,30,69.0,0.0,27.6,36.4,43.3,29.5,False,False,1. High Value Organic
1794,70,Male,Sneakers,Footwear,20,Mississippi,S,Peach,Spring,4.5,Yes,Next Day Air,No,No,15,Bank Transfer,Monthly,Footwear,16,0,30,20.0,0.0,8.0,7.0,9.0,5.0,False,False,4. Mid-Tier Core
1795,35,Female,Blouse,Clothing,69,Ohio,M,Orange,Summer,4.3,No,Free Shipping,No,No,41,Bank Transfer,Every 3 Months,Clothing,42,0,90,69.0,0.0,27.6,36.4,43.3,29.5,False,False,1. High Value Organic
1796,36,Male,Hoodie,Clothing,78,South Dakota,M,Orange,Fall,4.3,Yes,Store Pickup,No,No,3,PayPal,Bi-Weekly,Clothing,4,0,14,78.0,0.0,31.2,41.8,49.6,34.0,False,False,4. Mid-Tier Core
1797,58,Female,Boots,Footwear,41,Nevada,M,Orange,Fall,4.6,Yes,Free Shipping,No,No,9,Bank Transfer,Quarterly,Footwear,10,0,90,41.0,0.0,16.4,19.6,23.7,15.5,False,False,4. Mid-Tier Core
1798,42,Male,Backpack,Accessories,30,Georgia,L,Pink,Spring,4.4,Yes,Express,Yes,Yes,5,Debit Card,Every 3 Months,Accessories,6,1,90,37.5,7.5,15.0,10.0,13.75,6.25,False,False,3. Promo-Using Repeat
1799,65,Female,Jewelry,Accessories,100,Texas,XL,Olive,Spring,3.5,No,2-Day Shipping,No,No,38,Bank Transfer,Bi-Weekly,Accessories,39,0,14,100.0,0.0,40.0,55.0,65.0,45.0,True,True,1. High Value Organic
1800,39,Female,Sneakers,Footwear,85,Alaska,M,Gray,Winter,3.2,No,Store Pickup,Yes,Yes,31,Cash,Annually,Footwear,32,1,365,106.25,21.25,42.5,37.5,48.12,26.88,True,False,2. High Spend Bargain Hunter
1801,53,Female,Shoes,Footwear,96,Mississippi,XL,Beige,Summer,4.9,No,2-Day Shipping,No,No,37,Debit Card,Quarterly,Footwear,38,0,90,96.0,0.0,38.4,52.6,62.2,43.0,True,True,1. High Value Organic
1802,67,Male,Dress,Clothing,76,Hawaii,M,Lavender,Fall,2.7,No,2-Day Shipping,No,No,29,Bank Transfer,Fortnightly,Clothing,30,0,14,76.0,0.0,30.4,40.6,48.2,33.0,False,True,1. High Value Organic
1803,55,Male,Backpack,Accessories,58,New York,M,Brown,Spring,4.1,No,2-Day Shipping,Yes,Yes,34,Venmo,Quarterly,Accessories,35,1,90,72.5,14.5,29.0,24.0,31.25,16.75,False,False,3. Promo-Using Repeat
1804,64,Female,Shirt,Clothing,28,Oklahoma,XL,Olive,Fall,2.8,Yes,Express,Yes,Yes,35,Bank Transfer,Bi-Weekly,Clothing,36,1,14,35.0,7.0,14.0,9.0,12.5,5.5,False,False,3. Promo-Using Repeat
1805,18,Male,Shorts,Clothing,87,Tennessee,L,Black,Winter,2.9,No,Standard,No,No,1,Cash,Fortnightly,Clothing,2,0,14,87.0,0.0,34.8,47.2,55.9,38.5,False,False,4. Mid-Tier Core
1806,22,Male,Hat,Accessories,44,Louisiana,M,White,Fall,3.9,No,Standard,Yes,Yes,36,Debit Card,Monthly,Accessories,37,1,30,55.0,11.0,22.0,17.0,22.5,11.5,False,False,3. Promo-Using Repeat
1807,53,Male,Blouse,Clothing,71,Iowa,XL,Violet,Fall,3.4,No,Store Pickup,Yes,Yes,45,Venmo,Quarterly,Clothing,46,1,90,88.75,17.75,35.5,30.5,39.38,21.62,False,False,3. Promo-Using Repeat
1808,18,Female,Boots,Footwear,88,Nevada,L,Lavender,Fall,4.9,Yes,Store Pickup,No,No,41,Credit Card,Monthly,Footwear,42,0,30,88.0,0.0,35.2,47.8,56.6,39.0,True,True,1. High Value Organic
1809,24,Male,Sunglasses,Accessories,48,Louisiana,L,Pink,Summer,3.5,No,Free Shipping,Yes,Yes,32,Bank Transfer,Bi-Weekly,Accessories,33,1,14,60.0,12.0,24.0,19.0,25.0,13.0,False,False,3. Promo-Using Repeat
1810,59,Male,Sandals,Footwear,86,Nevada,L,Yellow,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,7,Cash,Annually,Footwear,8,1,365,107.5,21.5,43.0,38.0,48.75,27.25,False,False,2. High Spend Bargain Hunter
1811,39,Male,Sandals,Footwear,25,West Virginia,M,Pink,Spring,3.0,No,Store Pickup,No,No,45,Credit Card,Fortnightly,Footwear,46,0,14,25.0,0.0,10.0,10.0,12.5,7.5,False,False,4. Mid-Tier Core
1812,48,Female,Shirt,Clothing,42,Missouri,L,Lavender,Fall,2.6,No,Express,No,No,1,Debit Card,Weekly,Clothing,2,0,7,42.0,0.0,16.8,20.2,24.4,16.0,False,False,4. Mid-Tier Core
1813,18,Male,Sandals,Footwear,76,West Virginia,M,Orange,Spring,4.4,No,Store Pickup,Yes,Yes,37,Venmo,Quarterly,Footwear,38,1,90,95.0,19.0,38.0,33.0,42.5,23.5,False,False,3. Promo-Using Repeat
1814,65,Male,Skirt,Clothing,31,Indiana,L,Purple,Winter,3.4,No,2-Day Shipping,Yes,Yes,41,PayPal,Weekly,Clothing,42,1,7,38.75,7.75,15.5,10.5,14.38,6.62,False,False,3. Promo-Using Repeat
1815,35,Female,Scarf,Accessories,80,Illinois,L,Maroon,Summer,4.7,Yes,Standard,Yes,Yes,5,Venmo,Every 3 Months,Accessories,6,1,90,100.0,20.0,40.0,35.0,45.0,25.0,False,False,2. High Spend Bargain Hunter
1816,55,Female,Pants,Clothing,44,Nevada,L,Charcoal,Spring,3.4,Yes,Free Shipping,No,No,38,Debit Card,Bi-Weekly,Clothing,39,0,14,44.0,0.0,17.6,21.4,25.8,17.0,False,False,4. Mid-Tier Core
1817,66,Male,Blouse,Clothing,62,Wyoming,M,Black,Spring,3.4,No,Free Shipping,No,No,37,PayPal,Weekly,Clothing,38,0,7,62.0,0.0,24.8,32.2,38.4,26.0,False,False,1. High Value Organic
1818,70,Male,Hoodie,Clothing,93,Tennessee,S,Gray,Spring,3.8,No,Standard,Yes,Yes,22,Cash,Bi-Weekly,Clothing,23,1,14,116.25,23.25,46.5,41.5,53.12,29.88,True,False,2. High Spend Bargain Hunter
1819,49,Female,Handbag,Accessories,70,Georgia,M,Cyan,Summer,4.6,No,2-Day Shipping,No,No,34,Venmo,Weekly,Accessories,35,0,7,70.0,0.0,28.0,37.0,44.0,30.0,False,False,1. High Value Organic
1820,38,Male,Socks,Clothing,25,Utah,XL,Olive,Summer,2.9,No,Standard,Yes,Yes,47,PayPal,Fortnightly,Clothing,48,1,14,31.25,6.25,12.5,7.5,10.62,4.38,False,False,3. Promo-Using Repeat
1821,30,Male,Hoodie,Clothing,61,Vermont,M,Pink,Winter,3.6,No,Standard,Yes,Yes,50,PayPal,Annually,Clothing,51,1,365,76.25,15.25,30.5,25.5,33.12,17.88,False,False,3. Promo-Using Repeat
1822,51,Male,Hoodie,Clothing,48,New York,L,Brown,Spring,4.5,No,2-Day Shipping,No,No,28,Cash,Every 3 Months,Clothing,29,0,90,48.0,0.0,19.2,23.8,28.6,19.0,False,False,4. Mid-Tier Core
1823,51,Female,Sandals,Footwear,56,Rhode Island,M,Lavender,Fall,3.6,Yes,Store Pickup,No,No,1,PayPal,Every 3 Months,Footwear,2,0,90,56.0,0.0,22.4,28.6,34.2,23.0,False,False,4. Mid-Tier Core
1824,68,Male,Belt,Accessories,31,New Jersey,S,White,Summer,3.1,Yes,Standard,Yes,Yes,44,Bank Transfer,Weekly,Accessories,45,1,7,38.75,7.75,15.5,10.5,14.38,6.62,False,False,3. Promo-Using Repeat
1825,24,Male,Sunglasses,Accessories,35,South Dakota,XL,Indigo,Summer,4.2,Yes,Next Day Air,No,No,43,Debit Card,Every 3 Months,Accessories,44,0,90,35.0,0.0,14.0,16.0,19.5,12.5,False,False,4. Mid-Tier Core
1826,24,Female,Sunglasses,Accessories,51,Louisiana,M,Violet,Fall,3.1,No,Store Pickup,Yes,Yes,44,Debit Card,Annually,Accessories,45,1,365,63.75,12.75,25.5,20.5,26.88,14.12,False,False,3. Promo-Using Repeat
1827,51,Male,Shorts,Clothing,52,New York,M,Yellow,Fall,4.9,No,Store Pickup,No,No,50,Credit Card,Weekly,Clothing,51,0,7,52.0,0.0,20.8,26.2,31.4,21.0,False,False,4. Mid-Tier Core
1828,63,Female,Jewelry,Accessories,68,Kansas,S,Charcoal,Fall,4.5,No,2-Day Shipping,Yes,Yes,3,Bank Transfer,Every 3 Months,Accessories,4,1,90,85.0,17.0,34.0,29.0,37.5,20.5,False,False,3. Promo-Using Repeat
1829,35,Male,Dress,Clothing,75,Oregon,M,Violet,Winter,4.5,Yes,Free Shipping,Yes,Yes,33,Credit Card,Weekly,Clothing,34,1,7,93.75,18.75,37.5,32.5,41.88,23.12,False,False,3. Promo-Using Repeat
1830,18,Female,Skirt,Clothing,52,Nevada,M,White,Winter,2.9,No,Express,No,No,38,Bank Transfer,Weekly,Clothing,39,0,7,52.0,0.0,20.8,26.2,31.4,21.0,False,False,4. Mid-Tier Core
1831,29,Male,Dress,Clothing,92,Kansas,M,Gold,Fall,3.2,No,Standard,No,No,40,Credit Card,Bi-Weekly,Clothing,41,0,14,92.0,0.0,36.8,50.2,59.4,41.0,True,True,1. High Value Organic
1832,22,Female,Shoes,Footwear,80,Tennessee,M,Olive,Winter,2.5,No,Standard,No,No,40,Bank Transfer,Weekly,Footwear,41,0,7,80.0,0.0,32.0,43.0,51.0,35.0,True,True,1. High Value Organic
1833,31,Male,Sneakers,Footwear,36,Arkansas,M,Green,Fall,3.4,No,Standard,No,No,5,Debit Card,Quarterly,Footwear,6,0,90,36.0,0.0,14.4,16.6,20.2,13.0,False,False,4. Mid-Tier Core
1834,25,Male,Jacket,Outerwear,32,Georgia,XL,Red,Fall,4.4,No,Express,No,No,6,Credit Card,Fortnightly,Outerwear,7,0,14,32.0,0.0,12.8,14.2,17.4,11.0,False,False,4. Mid-Tier Core
1835,57,Female,Sunglasses,Accessories,25,Iowa,M,Turquoise,Summer,4.6,No,Next Day Air,No,No,6,Debit Card,Every 3 Months,Accessories,7,0,90,25.0,0.0,10.0,10.0,12.5,7.5,False,False,4. Mid-Tier Core
1836,22,Male,Dress,Clothing,77,Rhode Island,M,Turquoise,Fall,3.2,Yes,Express,Yes,Yes,5,Bank Transfer,Fortnightly,Clothing,6,1,14,96.25,19.25,38.5,33.5,43.12,23.88,False,False,3. Promo-Using Repeat
1837,28,Female,Coat,Outerwear,59,Oklahoma,L,Gold,Fall,3.5,No,Express,No,No,22,Credit Card,Fortnightly,Outerwear,23,0,14,59.0,0.0,23.6,30.4,36.3,24.5,False,False,1. High Value Organic
1838,56,Male,Scarf,Accessories,85,Louisiana,XL,Silver,Fall,4.6,No,Express,Yes,Yes,13,PayPal,Annually,Accessories,14,1,365,106.25,21.25,42.5,37.5,48.12,26.88,False,False,2. High Spend Bargain Hunter
1839,39,Male,Shoes,Footwear,80,Mississippi,M,Charcoal,Winter,2.5,No,2-Day Shipping,No,No,48,PayPal,Monthly,Footwear,49,0,30,80.0,0.0,32.0,43.0,51.0,35.0,True,True,1. High Value Organic
1840,62,Female,Belt,Accessories,96,West Virginia,M,Gold,Winter,4.8,No,Express,Yes,Yes,42,Credit Card,Quarterly,Accessories,43,1,90,120.0,24.0,48.0,43.0,55.0,31.0,True,False,2. High Spend Bargain Hunter
1841,29,Male,Coat,Outerwear,69,Colorado,M,Violet,Summer,4.4,No,Standard,Yes,Yes,3,PayPal,Weekly,Outerwear,4,1,7,86.25,17.25,34.5,29.5,38.12,20.88,False,False,3. Promo-Using Repeat
1842,38,Male,Sandals,Footwear,91,Maine,M,Gold,Fall,2.8,No,Standard,Yes,Yes,41,Cash,Quarterly,Footwear,42,1,90,113.75,22.75,45.5,40.5,51.88,29.12,True,False,2. High Spend Bargain Hunter
1843,26,Male,Sneakers,Footwear,56,New York,S,Magenta,Winter,3.6,No,Standard,No,No,22,Bank Transfer,Every 3 Months,Footwear,23,0,90,56.0,0.0,22.4,28.6,34.2,23.0,False,False,1. High Value Organic
1844,24,Male,Hat,Accessories,47,Missouri,M,Maroon,Spring,3.2,Yes,Next Day Air,No,No,5,Bank Transfer,Quarterly,Accessories,6,0,90,47.0,0.0,18.8,23.2,27.9,18.5,False,False,4. Mid-Tier Core
1845,53,Male,Blouse,Clothing,34,Arkansas,M,White,Fall,2.8,No,Free Shipping,Yes,Yes,18,Credit Card,Fortnightly,Clothing,19,1,14,42.5,8.5,17.0,12.0,16.25,7.75,False,False,3. Promo-Using Repeat
1846,36,Male,Blouse,Clothing,59,Vermont,XL,Green,Winter,4.3,No,Standard,No,No,44,Venmo,Quarterly,Clothing,45,0,90,59.0,0.0,23.6,30.4,36.3,24.5,False,False,1. High Value Organic
1847,51,Female,Sandals,Footwear,92,Kentucky,S,Beige,Summer,4.4,Yes,2-Day Shipping,No,No,2,Bank Transfer,Annually,Footwear,3,0,365,92.0,0.0,36.8,50.2,59.4,41.0,False,False,4. Mid-Tier Core
1848,19,Male,Socks,Clothing,91,Idaho,S,Teal,Winter,5.0,No,Standard,Yes,Yes,2,Debit Card,Annually,Clothing,3,1,365,113.75,22.75,45.5,40.5,51.88,29.12,False,False,2. High Spend Bargain Hunter
1849,48,Male,Hoodie,Clothing,70,Idaho,XL,Violet,Fall,3.6,No,2-Day Shipping,Yes,Yes,27,Debit Card,Fortnightly,Clothing,28,1,14,87.5,17.5,35.0,30.0,38.75,21.25,False,False,3. Promo-Using Repeat
1850,45,Female,Dress,Clothing,33,New York,S,Violet,Summer,2.6,No,2-Day Shipping,No,No,43,Venmo,Monthly,Clothing,44,0,30,33.0,0.0,13.2,14.8,18.1,11.5,False,False,4. Mid-Tier Core
1851,62,Male,Belt,Accessories,70,California,M,Purple,Summer,3.8,Yes,2-Day Shipping,No,No,4,Cash,Monthly,Accessories,5,0,30,70.0,0.0,28.0,37.0,44.0,30.0,False,False,4. Mid-Tier Core
1852,47,Female,Handbag,Accessories,42,North Carolina,M,Purple,Fall,4.6,No,Express,Yes,Yes,8,Venmo,Fortnightly,Accessories,9,1,14,52.5,10.5,21.0,16.0,21.25,10.75,False,False,3. Promo-Using Repeat
1853,54,Male,Sunglasses,Accessories,67,Colorado,L,Pink,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,11,Cash,Monthly,Accessories,12,1,30,83.75,16.75,33.5,28.5,36.88,20.12,False,False,3. Promo-Using Repeat
1854,70,Female,Sandals,Footwear,92,Minnesota,M,Brown,Winter,4.8,No,Store Pickup,Yes,Yes,18,Venmo,Annually,Footwear,19,1,365,115.0,23.0,46.0,41.0,52.5,29.5,False,False,2. High Spend Bargain Hunter
1855,53,Male,Pants,Clothing,99,Maryland,S,Turquoise,Winter,3.2,No,Standard,Yes,Yes,46,PayPal,Bi-Weekly,Clothing,47,1,14,123.75,24.75,49.5,44.5,56.88,32.12,True,False,2. High Spend Bargain Hunter
1856,52,Male,Dress,Clothing,30,Hawaii,L,Brown,Winter,2.8,No,Free Shipping,No,No,8,Bank Transfer,Quarterly,Clothing,9,0,90,30.0,0.0,12.0,13.0,16.0,10.0,False,False,4. Mid-Tier Core
1857,45,Male,Sunglasses,Accessories,94,Arkansas,L,Brown,Fall,2.5,No,Next Day Air,Yes,Yes,37,Debit Card,Weekly,Accessories,38,1,7,117.5,23.5,47.0,42.0,53.75,30.25,True,False,2. High Spend Bargain Hunter
1858,65,Male,Handbag,Accessories,34,Massachusetts,M,Olive,Fall,4.0,No,Store Pickup,Yes,Yes,19,Venmo,Quarterly,Accessories,20,1,90,42.5,8.5,17.0,12.0,16.25,7.75,False,False,3. Promo-Using Repeat
1859,65,Female,Boots,Footwear,43,Alaska,S,Violet,Fall,2.8,Yes,Store Pickup,Yes,Yes,5,PayPal,Fortnightly,Footwear,6,1,14,53.75,10.75,21.5,16.5,21.88,11.12,False,False,3. Promo-Using Repeat
1860,27,Male,Dress,Clothing,29,Kansas,L,Gold,Fall,4.4,Yes,Store Pickup,No,No,41,Bank Transfer,Annually,Clothing,42,0,365,29.0,0.0,11.6,12.4,15.3,9.5,False,False,4. Mid-Tier Core
1861,70,Male,Jeans,Clothing,48,California,L,Magenta,Summer,2.6,No,2-Day Shipping,Yes,Yes,23,PayPal,Annually,Clothing,24,1,365,60.0,12.0,24.0,19.0,25.0,13.0,False,False,3. Promo-Using Repeat
1862,46,Male,Pants,Clothing,52,Vermont,L,Olive,Spring,2.6,No,Next Day Air,Yes,Yes,37,Bank Transfer,Every 3 Months,Clothing,38,1,90,65.0,13.0,26.0,21.0,27.5,14.5,False,False,3. Promo-Using Repeat
1863,70,Female,Sandals,Footwear,49,New Hampshire,XL,Pink,Spring,3.0,No,2-Day Shipping,No,No,21,Venmo,Annually,Footwear,22,0,365,49.0,0.0,19.6,24.4,29.3,19.5,False,False,4. Mid-Tier Core
1864,65,Male,Boots,Footwear,22,Colorado,M,Maroon,Fall,3.2,No,Express,Yes,Yes,18,Bank Transfer,Annually,Footwear,19,1,365,27.5,5.5,11.0,6.0,8.75,3.25,False,False,3. Promo-Using Repeat
1865,59,Male,Shirt,Clothing,60,South Dakota,L,Violet,Spring,2.7,No,2-Day Shipping,Yes,Yes,22,Venmo,Fortnightly,Clothing,23,1,14,75.0,15.0,30.0,25.0,32.5,17.5,False,False,3. Promo-Using Repeat
1866,53,Female,Scarf,Accessories,89,New York,L,Orange,Spring,4.7,No,Store Pickup,Yes,Yes,31,Debit Card,Weekly,Accessories,32,1,7,111.25,22.25,44.5,39.5,50.62,28.38,True,False,2. High Spend Bargain Hunter
1867,39,Male,Jeans,Clothing,29,Texas,XL,Pink,Winter,4.8,Yes,Free Shipping,No,No,13,Venmo,Monthly,Clothing,14,0,30,29.0,0.0,11.6,12.4,15.3,9.5,False,False,4. Mid-Tier Core
1868,47,Female,Boots,Footwear,93,South Carolina,XL,Magenta,Winter,3.9,No,2-Day Shipping,No,No,14,Debit Card,Quarterly,Footwear,15,0,90,93.0,0.0,37.2,50.8,60.1,41.5,False,False,1. High Value Organic
1869,63,Female,Backpack,Accessories,87,Iowa,M,Olive,Summer,5.0,Yes,Store Pickup,No,No,45,Debit Card,Fortnightly,Accessories,46,0,14,87.0,0.0,34.8,47.2,55.9,38.5,True,True,1. High Value Organic
1870,43,Male,Belt,Accessories,39,Delaware,M,Green,Spring,4.8,No,Store Pickup,No,No,2,Bank Transfer,Quarterly,Accessories,3,0,90,39.0,0.0,15.6,18.4,22.3,14.5,False,False,4. Mid-Tier Core
1871,60,Female,Pants,Clothing,81,Tennessee,L,Pink,Winter,3.9,No,Express,No,No,5,Bank Transfer,Monthly,Clothing,6,0,30,81.0,0.0,32.4,43.6,51.7,35.5,False,False,4. Mid-Tier Core
1872,46,Male,Dress,Clothing,44,New Jersey,L,Brown,Fall,2.8,No,Standard,No,No,14,Credit Card,Quarterly,Clothing,15,0,90,44.0,0.0,17.6,21.4,25.8,17.0,False,False,4. Mid-Tier Core
1873,42,Female,Hat,Accessories,58,Oregon,L,Cyan,Winter,3.2,No,2-Day Shipping,No,No,43,Cash,Annually,Accessories,44,0,365,58.0,0.0,23.2,29.8,35.6,24.0,False,False,1. High Value Organic
1874,45,Male,Skirt,Clothing,70,Alaska,M,Brown,Spring,5.0,No,Free Shipping,Yes,Yes,10,Venmo,Annually,Clothing,11,1,365,87.5,17.5,35.0,30.0,38.75,21.25,False,False,3. Promo-Using Repeat
1875,38,Male,Pants,Clothing,68,Illinois,XL,White,Spring,2.6,No,Store Pickup,No,No,12,Cash,Monthly,Clothing,13,0,30,68.0,0.0,27.2,35.8,42.6,29.0,False,False,1. High Value Organic
1876,61,Female,Jeans,Clothing,55,Minnesota,M,Magenta,Winter,4.8,No,2-Day Shipping,No,No,17,Venmo,Weekly,Clothing,18,0,7,55.0,0.0,22.0,28.0,33.5,22.5,False,False,1. High Value Organic
1877,21,Female,Backpack,Accessories,54,Iowa,L,Violet,Spring,3.3,Yes,Express,Yes,Yes,42,Debit Card,Every 3 Months,Accessories,43,1,90,67.5,13.5,27.0,22.0,28.75,15.25,False,False,3. Promo-Using Repeat
1878,40,Male,Jewelry,Accessories,72,Texas,S,Cyan,Spring,3.0,Yes,Next Day Air,Yes,Yes,10,Cash,Every 3 Months,Accessories,11,1,90,90.0,18.0,36.0,31.0,40.0,22.0,False,False,3. Promo-Using Repeat
1879,40,Female,Shirt,Clothing,99,Hawaii,S,Indigo,Fall,4.3,No,2-Day Shipping,Yes,Yes,19,PayPal,Every 3 Months,Clothing,20,1,90,123.75,24.75,49.5,44.5,56.88,32.12,False,False,2. High Spend Bargain Hunter
1880,67,Male,Blouse,Clothing,47,West Virginia,S,White,Fall,4.6,No,Store Pickup,No,No,40,Cash,Every 3 Months,Clothing,41,0,90,47.0,0.0,18.8,23.2,27.9,18.5,False,False,4. Mid-Tier Core
1881,42,Male,Jewelry,Accessories,66,Idaho,M,White,Winter,3.3,No,Express,Yes,Yes,32,Cash,Annually,Accessories,33,1,365,82.5,16.5,33.0,28.0,36.25,19.75,False,False,3. Promo-Using Repeat
